geoid,block_group,lat,lon
060750612002009,060750612002,37.7348817,-122.391695
060750612001022,060750612001,37.7350127,-122.3885603
060750612001026,060750612001,37.7351955,-122.3905563
060750612002010,060750612002,37.7355853,-122.3912754
060750612001020,060750612001,37.7356688,-122.3881267
060750612001023,060750612001,37.7357734,-122.3898499
060750612001024,060750612001,37.7359889,-122.3902783
060750612001021,060750612001,37.736069,-122.3879235
060750612002011,060750612002,37.7362898,-122.3908557
060750612001018,060750612001,37.736476,-122.3894349
060750179021074,060750179021,37.7349867,-122.3684883
060750231032014,060750231032,37.7349533,-122.375342
060750179021065,060750179021,37.735012,-122.370613
060750231021009,060750231021,37.7352418,-122.3839899
060750231031005,060750231031,37.7353062,-122.3781944
060750179021067,060750179021,37.7354602,-122.3757403
060750231031004,060750231031,37.7354331,-122.3764841
060750231031006,060750231031,37.735733,-122.38143
060750231021011,060750231021,37.7358417,-122.3862529
060750231021010,060750231021,37.7359065,-122.3853342
060750231031007,060750231031,37.736084,-122.380167
060750231021002,060750231021,37.7360732,-122.3846124
060750179021004,060750179021,37.7353563,-122.3733155
060750231021004,060750231021,37.7365075,-122.386815
060750179021066,060750179021,37.736286,-122.3751003
060750231021001,060750231021,37.7371897,-122.3859322
060750231031001,060750231031,37.737651,-122.3767958
060750231021003,060750231021,37.7379106,-122.3861785
060750231031008,060750231031,37.7382948,-122.380156
060750231031003,060750231031,37.7380245,-122.372256
060750612001019,060750612001,37.7367843,-122.3900026
060750612002012,060750612002,37.7369941,-122.390443
060750612001016,060750612001,37.7371775,-122.389017
060750612001017,060750612001,37.7375639,-122.389729
060750612002013,060750612002,37.7376877,-122.3900311
060750612002002,060750612002,37.7377542,-122.3917432
060750612001014,060750612001,37.7378802,-122.3885986
060750612002014,060750612002,37.7383187,-122.3896552
060750612001015,060750612001,37.73835,-122.3894519
060750612002001,060750612002,37.7383849,-122.3911762
060750612002006,060750612002,37.7367094,-122.3948901
060750612002008,060750612002,37.7370771,-122.3959589
060750612002003,060750612002,37.7371257,-122.3923044
060750612002007,060750612002,37.7373914,-122.3956751
060759809001107,060759809001,37.7378542,-122.3952379
060759809001108,060759809001,37.7386242,-122.3965965
060759809001106,060759809001,37.7389087,-122.3934381
060759809001104,060759809001,37.7401239,-122.3961915
060759809001105,060759809001,37.740458,-122.3941985
060759809001095,060759809001,37.7412296,-122.397052
060750612001011,060750612001,37.7385708,-122.3881618
060750612002000,060750612002,37.7390086,-122.3906096
060750612001013,060750612001,37.7391389,-122.3891739
060750612001008,060750612001,37.7392021,-122.387617
060750612001012,060750612001,37.7393561,-122.388977
060759809001128,060759809001,37.7396585,-122.3901108
060750612001005,060750612001,37.7398274,-122.387054
060750612001009,060750612001,37.7398725,-122.3886654
060750612001010,060750612001,37.739927,-122.3888956
060759809001127,060759809001,37.7403633,-122.3896913
060750231021000,060750231021,37.738568,-122.383948
060750231031002,060750231031,37.7386177,-122.375089
060759809001139,060759809001,37.7394788,-122.3831508
060750179021005,060750179021,37.7395815,-122.3726922
060750179021080,060750179021,37.7396974,-122.3723605
060759809001138,060759809001,37.7398152,-122.3827956
060759809001134,060759809001,37.740676,-122.3809075
060759809001140,060759809001,37.741067,-122.3859465
060759809001136,060759809001,37.7414303,-122.3856448
060759809001135,060759809001,37.7419345,-122.3850656
060750612001004,060750612001,37.7404543,-122.3864924
060750612001006,060750612001,37.740551,-122.3882613
060750612001007,060750612001,37.7407136,-122.3886185
060759809001048,060759809001,37.7410659,-122.3892733
060750612001003,060750612001,37.7415,-122.3883411
060750612001001,060750612001,37.741632,-122.3876176
060759809001130,060759809001,37.7417684,-122.3888567
060750612001002,060750612001,37.7422954,-122.3880635
060750612001000,060750612001,37.7423293,-122.3872207
060759809001129,060759809001,37.742467,-122.388439
060759809001047,060759809001,37.7428413,-122.3920576
060759809001123,060759809001,37.7431595,-122.3880008
060759809001122,060759809001,37.7437337,-122.3876994
060759809001124,060759809001,37.7438277,-122.3891119
060759809001120,060759809001,37.7438873,-122.3875021
060759809001115,060759809001,37.7444584,-122.3885564
060759809001121,060759809001,37.7446534,-122.387239
060759809001046,060759809001,37.7448891,-122.3909723
060759809001116,060759809001,37.7454496,-122.3879652
060759809001045,060759809001,37.7455168,-122.3904064
060759809001096,060759809001,37.7421145,-122.3962351
060759809001097,060759809001,37.7425407,-122.3959988
060759809001098,060759809001,37.7427446,-122.395473
060759809001081,060759809001,37.7428249,-122.3970279
060759809001076,060759809001,37.7434372,-122.3965365
060759809001099,060759809001,37.7436426,-122.3950826
060759809001072,060759809001,37.7439657,-122.3960531
060759809001071,060759809001,37.7440335,-122.3961514
060759809001075,060759809001,37.7442514,-122.3955055
060759809001073,060759809001,37.7442256,-122.3957689
060750252003015,060750252003,37.7396229,-122.4136718
060750252003017,060750252003,37.7396374,-122.4149127
060750252003014,060750252003,37.739671,-122.4130518
060750252003013,060750252003,37.7398396,-122.412424
060750252003012,060750252003,37.7408344,-122.4123248
060750252003007,060750252003,37.7408649,-122.4129474
060750252003006,060750252003,37.7408951,-122.413567
060750252003005,060750252003,37.7409351,-122.4141844
060750252003004,060750252003,37.7409646,-122.4148089
060750252004004,060750252004,37.7409931,-122.4154307
060750251003034,060750251003,37.739321,-122.4098425
060750251003032,060750251003,37.7405027,-122.4091924
060750251003033,060750251003,37.740542,-122.410001
060750252003011,060750252003,37.7406054,-122.4116716
060750252003019,060750252003,37.7405919,-122.4108661
060750252003018,060750252003,37.7414586,-122.4109144
060750252003010,060750252003,37.7415655,-122.4116509
060750251002012,060750251002,37.7415432,-122.4099961
060750251002013,060750251002,37.7417135,-122.4104731
060750251002011,060750251002,37.741841,-122.4091336
060750252003000,060750252003,37.7419433,-122.411014
060750251002010,060750251002,37.7421437,-122.4100665
060750251002009,060750251002,37.7427246,-122.4096847
060750251002008,060750251002,37.7428081,-122.4090613
060750252002010,060750252002,37.743794,-122.4113001
060750251002004,060750251002,37.7438537,-122.4094374
060750251002003,060750251002,37.7446686,-122.4096254
060750252002011,060750252002,37.7447827,-122.4109184
060750251001025,060750251001,37.7452914,-122.4097056
060750251001019,060750251001,37.7460189,-122.4093213
060750252003009,060750252003,37.7415922,-122.4122654
060750252003008,060750252003,37.74162,-122.4128824
060750252004003,060750252004,37.7418747,-122.415351
060750252003001,060750252003,37.7419975,-122.4126177
060750252003002,060750252003,37.741988,-122.4140986
060750252003003,060750252003,37.7419588,-122.4147041
060750252002009,060750252002,37.7429941,-122.4138632
060750252002008,060750252002,37.7443371,-122.4138698
060750252002002,060750252002,37.7452883,-122.4126422
060750252002004,060750252002,37.7458957,-122.4146215
060750253001000,060750253001,37.7443509,-122.4170405
060750252004000,060750252004,37.7444355,-122.4154953
060750253001003,060750253001,37.7445023,-122.4188373
060750253001001,060750253001,37.7445838,-122.4176061
060750252002007,060750252002,37.7452924,-122.4155174
060750253001002,060750253001,37.745437,-122.4180011
060750252002006,060750252002,37.745747,-122.4160741
060750253004002,060750253004,37.7462988,-122.4187692
060750252002005,060750252002,37.7462319,-122.4161584
060750253004003,060750253004,37.7462611,-122.4181209
060750251002002,060750251002,37.7447717,-122.4082804
060750251002001,060750251002,37.7452188,-122.4078572
060750251002000,060750251002,37.7455376,-122.4083104
060750251001014,060750251001,37.7458375,-122.4063515
060750251001023,060750251001,37.7457902,-122.4071771
060750251001015,060750251001,37.7462389,-122.4068053
060750251001016,060750251001,37.7465036,-122.4073715
060750251001020,060750251001,37.7465789,-122.4085955
060750251001013,060750251001,37.7470039,-122.4072609
060750251001008,060750251001,37.7475268,-122.4083579
060750252002001,060750252002,37.7460294,-122.4120002
060750252002000,060750252002,37.7460915,-122.411039
060750251001021,060750251001,37.7468638,-122.4097805
060750252001004,060750252001,37.7470593,-122.4120623
060750251001022,060750251001,37.747274,-122.4103222
060750252001001,060750252001,37.7477967,-122.41097
060750251001017,060750251001,37.7478474,-122.4100668
060750251001010,060750251001,37.7480138,-122.4091976
060750252001000,060750252001,37.7483052,-122.411004
060750251001018,060750251001,37.7483244,-122.4100948
060750252002003,060750252002,37.7459543,-122.4138555
060750252001005,060750252001,37.7470362,-122.4150582
060750252001009,060750252001,37.7477287,-122.4142248
060750252001002,060750252001,37.7477295,-122.4125414
060750252001011,060750252001,37.7482128,-122.4153822
060750252001010,060750252001,37.7482365,-122.4143018
060750252001003,060750252001,37.7482717,-122.4125786
060750229012009,060750229012,37.7485889,-122.4131514
060750229013004,060750229013,37.7487481,-122.4154023
060750229013005,060750229013,37.7487589,-122.4143077
060750252001008,060750252001,37.7466887,-122.4171103
060750252001006,060750252001,37.7475787,-122.4170668
060750252001007,060750252001,37.748182,-122.4170367
060750209003005,060750209003,37.7486064,-122.4186607
060750209002004,060750209002,37.7487509,-122.4176409
060750209002005,060750209002,37.7486201,-122.4166681
060750209003000,060750209003,37.7498225,-122.4184985
060750209002003,060750209002,37.7498563,-122.4179291
060750209002002,060750209002,37.7498917,-122.4173862
060750209002001,060750209002,37.7499215,-122.4168602
060750251001005,060750251001,37.74778,-122.4062995
060750251001006,060750251001,37.7480998,-122.4070565
060750251001009,060750251001,37.7481908,-122.4084123
060750251001026,060750251001,37.7483546,-122.4083071
060750251001007,060750251001,37.7485771,-122.4073102
060750229033003,060750229033,37.7490186,-122.4082976
060750229033004,060750229033,37.749155,-122.4072826
060750229033002,060750229033,37.750429,-122.408431
060750229033001,060750229033,37.7504794,-122.4075082
060750229031004,060750229031,37.7520265,-122.4085835
060750263031013,060750263031,37.7082463,-122.4499377
060750263031012,060750263031,37.7085097,-122.4483274
060750263031009,060750263031,37.7087017,-122.4511968
060750263031008,060750263031,37.7090123,-122.4488622
060750263031007,060750263031,37.709589,-122.4492804
060750262003010,060750262003,37.7100038,-122.4510454
060750262003009,060750262003,37.7103595,-122.4503724
060750262002008,060750262002,37.7105273,-122.4485287
060750262002009,060750262002,37.7108627,-122.4491344
060750263031003,060750263031,37.7108945,-122.4470613
060750263032019,060750263032,37.7084344,-122.4426285
060750263032009,060750263032,37.7089277,-122.4416483
060750263032010,060750263032,37.7093861,-122.4403781
060750263032008,060750263032,37.7098121,-122.4422969
060750263032006,060750263032,37.7103736,-122.4416331
060750263032007,060750263032,37.7104392,-122.4425989
060750263032005,060750263032,37.7105104,-122.4411195
060750263032004,060750263032,37.7106468,-122.4406098
060750263032003,060750263032,37.7107779,-122.4400973
060750263013009,060750263013,37.7114375,-122.4426727
060750263032018,060750263032,37.7083636,-122.445154
060750263032017,060750263032,37.7087078,-122.4435066
060750263031011,060750263031,37.7087647,-122.4469268
060750263031004,060750263031,37.7089725,-122.4457885
060750263031006,060750263031,37.7092674,-122.4439527
060750263031005,060750263031,37.7098996,-122.4442324
060750263031002,060750263031,37.710054,-122.4469238
060750263031001,060750263031,37.7107769,-122.4447656
060750263013010,060750263013,37.7112755,-122.4433326
060750262002007,060750262002,37.7114384,-122.4471209
060750262003008,060750262003,37.71135,-122.4516214
060750262002004,060750262002,37.7113879,-122.4497884
060750262002010,060750262002,37.711726,-122.4507723
060750262002006,060750262002,37.7118825,-122.4477714
060750262002003,060750262002,37.7122499,-122.4500891
060750262002005,060750262002,37.7124091,-122.4484223
060750262002001,060750262002,37.7126737,-122.4494659
060750262002000,060750262002,37.7129252,-122.4498735
060750262002002,060750262002,37.7136576,-122.4493253
060750262001011,060750262001,37.7139369,-122.4478237
060750263031000,060750263031,37.7117969,-122.4451265
060750262001014,060750262001,37.7123733,-122.4457544
060750263012018,060750263012,37.7124449,-122.4439686
060750263012017,060750263012,37.7128369,-122.4432841
060750262001013,060750262001,37.712971,-122.4471578
060750262001008,060750262001,37.7133628,-122.444571
060750262001010,060750262001,37.7134328,-122.4464299
060750262001009,060750262001,37.7139484,-122.4458351
060750261002025,060750261002,37.7142974,-122.4434838
060750262001007,060750262001,37.7143937,-122.4452687
060750263013008,060750263013,37.7115846,-122.4421484
060750263013007,060750263013,37.7117216,-122.4416375
060750263013006,060750263013,37.7118598,-122.4411171
060750263013005,060750263013,37.7119935,-122.4406075
060750263013004,060750263013,37.7121328,-122.4400955
060750263012016,060750263012,37.7128904,-122.4423515
060750263012015,060750263012,37.7131566,-122.4413704
060750263012014,060750263012,37.7138335,-122.4404458
060750263012013,060750263012,37.7139384,-122.4427465
060750263012012,060750263012,37.7144351,-122.4418836
060750263021009,060750263021,37.7118578,-122.4367157
060750263013003,060750263013,37.712273,-122.4395811
060750263013002,060750263013,37.7124177,-122.4390738
060750263013001,060750263013,37.7125545,-122.4385638
060750263013000,060750263013,37.7129118,-122.4376798
060750263021008,060750263021,37.7127123,-122.4366158
